Polnnaim%Sokrnaim%Adrefina%Domeimja%Nometele%INN%OGR%Infoo%Unna9%Unna10%Perefina%Otmeo%Dataobra
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «АМУРСКИЙ КРЕДИТ»%ООО МКК «АМУРСКИЙ КРЕДИТ»%675004, Амурская область, г.о. город Благовещенск, г. Благовещенск, ул Островского, д. 14%mfo.2016@mail.ru; www.amurkredit.ru%тел.: 89243438888%2801254032.0%1192801010577.0%20-042-10-009552%17.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Немецкая финансовая компания»%ООО МКК «Немецкая ФК»%г. Санкт-Петербург, ул. Графтио, д. 3, лит. А, пом. 6-Н%info@novk.de; -%тел.: 88127489338%7813641638.0%1197847240360.0%20-031-40-009555%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Денежная Астрея»%ООО МКК «Денежная Астрея»%169570, Республика Коми, г. Вуктыл, ул. Коммунистическая д.1 кв.17%DenegnayaAstreya@gmail.com; www.Denegnayaastreya.ru%тел.: 89121785850%1102082445.0%1191121007934.0%20-031-87-009558%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «ТРИЕНС»%ООО МКК «ТРИЕНС»%677027, Республика Саха (Якутия), г. Якутск, ул. Ойунского, д. 3, оф. 202%fortune1484@mail.ru; https://triens.su/%тел.: 8(914)2747393%1435350309.0%1201400002099.0%20-042-98-009560%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Миг Прогресс»%ООО МКК «Миг Прогресс»%446204, Самарская область, г. Новокуйбышевск, пр-т. Победы, д. 1, кв. 2%-; www.mkprogress.ru%тел.: 89869508921%6330089047.0%1196313093679.0%20-033-36-009562%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Глобал Финанс Актив»%ООО МКК «Глобал Финанс Актив»%675004, Амурская область, г.о. город Благовещенск, г. Благовещенск, ул. Нагорная, д. 4, корп. 3, оф. 1%global.finansaktiv@bk.ru; https://globfinaktiv.ru/%тел.: 88002343353, 89098132606%5031136762.0%1205000009103.0%20-030-46-009565%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «МАНИДЭЙ»%ООО МКК «МД»%650000, Кемеровская область - Кузбасс, г.о. Кемеровский, г. Кемерово, ул. 50 лет Октября, стр. 11, офис 7%info@moneyday.su; http://www.moneyday.su%тел.: -%4205387412.0%1204200002412.0%20-041-32-009566%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Фалкон»%ООО МКК «Фалкон»%193168, г. Санкт-Петербург, ул. Дыбенко, д. 20, корп. 1, литер С, часть помещения 23Н%-; https://fastmoney.ru/%тел.: 8 (812) 500-20-02%7811665351.0%1177847324621.0%20-031-40-009568%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Диджитал Мани»%ООО МКК «Диджитал Мани»%633010, Новосибирская область, г. Бердск, ул. Островского, д. 55, оф. 21%support@bugdett.ru; https://budgett.ru%тел.: 88005559980%5445030457.0%1195476084968.0%20-041-50-009570%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Всегда в плюсе»%ООО МКК «Всегда в плюсе»%127106, Город Москва, вн. тер. г. муниципальный округ Отрадное, Алтуфьевское ш., д. 27, ком. 415%info@knopkadengi.ru; https://www.knopkadengi.ru/%тел.: 88002223342%7713473700.0%1207700027370.0%20-030-45-009571%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Чемергес»%ООО МКК «Чемергес»%443011, Самарская область, г.о. Самара, г. Самара, вн. р-н. Промышленный, ул. Ново-Садовая, д. 307А, эт. 6, пом. 5%doc@creditsmile.ru; https://creditsmile.ru/%тел.: 89122268673%6685171911.0%1206600009153.0%20-034-65-009573%20.03.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «МУЛАРД»%ООО МКК «МУЛАРД»%428000, Чувашская Республика-Чувашия, г.о. город Чебоксары, г. Чебоксары, ул. Афанасьева, д.8, пом. 1, оф. 200%mulard21@mail.ru; -%тел.: 89276695633%2130216967.0%1202100001333.0%20-033-97-009575%10.04.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Финбар»%ООО МКК «Финбар»%675004, Амурская область, г. Благовещенск, ул. 50 лет Октября, д. 20, эт. 1%fin.bar@bk.ru; -%тел.: 88002505890%2801255928.0%1202800001678.0%20-042-10-009578%10.04.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Автономная некоммерческая организация микрокредитная компания «Агентство по развитию системы гарантий и микрофинансирования для субъектов малого и среднего предпринимательства Республики Калмыкия»%АНО МКК «Агентство финансовой поддержки предпринимателей Республики Калмыкия»%358014, Республика Калмыкия, г. Элиста, территория Сити-Чесс, вл. 19%agentstvo@zaimyrk.ru; центрфинансирования.рф%тел.: 89176819081%816038986.0%1190800000291.0%20-040-85-009574%10.04.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «ДИРХЕМ33»%ООО МКК «ДИРХЕМ33»%600017, Владимирская область, г. Владимир, ул. Мира, д. 34, пом. 30, оф. 512%dirhem33@dengiaktiv.ru; -%тел.: 89290299107%3327144101.0%1193328009698.0%20-030-17-009583%16.04.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Гудмэн»%ООО МКК «Гудмэн»%660062, Красноярский край, г. Красноярск, ул. Высотная, д. 2, стр. 8, пом. 6, оф. 322%krasnoyrsk.nikolay@mail.ru; http://www.goodman24.ru/%тел.: 89234149100%2463117560.0%1192468016091.0%20-041-04-009587%16.04.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ОНЛИ ФРЕНДС»%ООО МКК «ОНЛИ ФРЕНДС»%620025, Свердловская область, г. Екатеринбург, ул. Ракетная, д. 7, кв. 3%gk-ural@bk.ru; https://dengi96.ru%тел.: 83432061009%6685167601.0%1196658067022.0%20-034-65-009584%16.04.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Монисто»%ООО «МКК «Монисто»%442963, Пензенская область, г. Заречный, пр-т 30-летия Победы, д. 47, пом. подвал № 0%monisto58@mail.ru; mkkmonisto.ru%тел.: +78412500403, +78003337858%5838014466.0%1205800002760.0%20-033-56-009592%07.05.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Стратосфера»%ООО МКК «Стратосфера»%630132, Новосибирская область, г.о. город Новосибирск, г. Новосибирск, ул. Красноярская, д. 35, оф. 1002%mkkstratosfera@yandex.ru; -%тел.: 89658201026%5405967772.0%1155476133526.0%20-041-50-009596%07.05.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Счастливые Люди»%ООО МКК «Счастливые Люди»%427790, Удмуртская Республика, г. Можга, ул. Наговицына, д. 82/7, оф. 2%911@kapusta.biz; kapusta.biz%тел.: 89195121000%1839011358.0%1201800005692.0%20-033-94-009599%20.05.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Траствэй кредит»%ООО МКК «Траствэй кредит»%107497, г. Москва, ул. Иркутская, д. 17, стр. 4, эт. 1, пом. 8%info@trustway.ru; www.trustway.ru%тел.: 84993913878%9718155374.0%1207700151801.0%20-030-45-009600%20.05.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «БМФ»%ООО МКК «БМФ»%308009, Белгородская область, г. Белгород, б-р Народный, д. 79, оф. 509%mkk.bmf@gmail.com; http://mkk-bmf.ru%тел.: 89205841900%3123455010.0%1193123014413.0%20-030-14-009605%26.05.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Кеть Финанс»%ООО МКК «Кеть Финанс»%634059, Томская область, г. Томск, ул. Старо-Деповская, д. 37, оф. 2%mkk_toyan@mail.ru; -%тел.: 89237311112, 88005506263%7017473625.0%1207000004859.0%20-041-69-009604%26.05.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «СМЭВ»%ООО МКК «СМЭВ»%443095, Самарская область, г.о. Самара, г. Самара, вн.р-н Кировский, ул. Стара Загора, влд. 202А, оф. 101%snevmkk@mail.ru; https://credit365.ru%тел.: 89178209995%6318055845.0%1206300029132.0%20-033-36-009609%17.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Аркарис»%ООО МКК «Аркарис»%680006, Хабаровский край, г. Хабаровск, ул. Краснореченская, д. 111, оф. 317%ofis2.khv@mail.ru; http://arkaris.ru%тел.: 89822861285%2723201658.0%1182724019697.0%20-042-08-009615%17.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Финпоток»%ООО МКК «Финпоток»%300026, Тульская область, г. Тула, пр-т Ленина, д. 127а, оф. 211, эт. 2%mkk@finpotoc.ru; https://finpotoc.ru%тел.: 84872227711%7107135444.0%1207100002670.0%20-030-70-009620%30.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная Компания «РАКЕТА-ОНЛАЙН»%ООО МКК «РАКЕТА-ОНЛАЙН»%363100, Республика Северная Осетия-Алания, Пригородный р-н, с. Камбилеевское, ул. Чапаева, д. 5%001@raketazaim.ru; -%тел.: 88672533100%1512021460.0%1201500002670.0%20-038-90-009621%30.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная Компания «РГЗ»%ООО МКК «РГЗ»%363100, Республика Северная Осетия-Алания, Пригородный р-н, с. Камбилеевское, ул. Чапаева, д. 5%001@rgz-zaim.ru; -%тел.: 88672533100%1512021478.0%1201500002660.0%20-038-90-009622%30.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «ВОЗМОЖНОСТЬ»%ООО МКК «ВОЗМОЖНОСТЬ»%428000, Чувашская Республика-Чувашия, г. Чебоксары, ул. Афанасьева, д. 8, пом. 1%mkkvozmozhnost@mail.ru; -%тел.: 89278401546%2130218604.0%1202100003698.0%20-033-97-009627%30.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Кубыз»%ООО МКК «Кубыз»%450047, Республика Башкортостан, г. Уфа, ул. Айская, д. 16, кв. 159%mkkkubiz@mail.ru; -%тел.: 83472161087%274957553.0%1200200032273.0%20-033-80-009628%30.06.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Займы для всех»%ООО МКК «Займы для всех»%655010, Республика Хакасия, г. Абакан, ул. Торговая, д. 14, пом. 109Н, каб. № 2%fgi_19@mail.ru; -%тел.: 89832753535%1901143976.0%1201900001115.0%20-041-95-009630%28.07.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «ФИНАНСОВЫЙ ИРТЫШ»%ООО «МКК «ФИНАНСОВЫЙ ИРТЫШ»%197082, г. Санкт-Петербург, ул. Оптиков, д. 37, стр. 1, кв. 600%eorielt@yandex.ru; www.doktorrubl.ru%тел.: 8-800-222-12-03%7814775909.0%1207800062150.0%20-031-40-009632%28.07.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Первая»%ООО МКК «Первая»%454080, Челябинская область, г. Челябинск, ул. Энгельса, д. 40, пом. 1%mkk.pervaya@yandex.ru; www.onemkk.ru%тел.: 83512256469%7453333586.0%1207400004151.0%20-034-75-009636%28.07.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Автономная некоммерческая организация «Микрокредитная компания Магаданской области»%АНО «МКК Магаданской области»%Магаданская область, г. Магадан, пр-т. Карла Маркса, д. 60, корп. А%mkk_magadan@mail.ru; http://mkkmagadan.ru/%тел.: 84132617050, 89148546656%4909131840.0%1204900001041.0%20-042-44-009638%20.08.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Зигзаг»%ООО МКК «Зигзаг»%г. Москва, тупик 1-й Тихвинский, д. 5-7, пом. I, комн. 1, оф. 73%docs@zzmo.ru; zzmo.ru%тел.: 88005111801%7707441154.0%1207700231980.0%20-030-45-009639%28.08.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Финансовый аспект»%ООО МКК «Финансовый аспект»%443081, Самарская область, г.о. Самара вн.р-н Советский, г. Самара, ул. Стара Загора, д. 27, пом.22%zp@eco-zaim.ru; https://ecozaym24.ru%тел.: 89022341108, 89613867540%3811469624.0%1203800012294.0%20-041-25-009640%28.08.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «АС АУРУС»%ООО «МКК «АС АУРУС»%Иркутская область, г. Иркутск, ул. Советская, д. 136, пом. 17%info@as-aurus.ru; https://as-aurus.ru/; https://588058.ru/; https://aurus38.ru/%тел.: 83952200333; 88002017500; 89149195871%3811469159.0%1203800009930.0%20-041-25-009641%28.08.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Ленфинанс»%ООО МКК «Ленфинанс»%г. Санкт-Петербург, пр-т Богатырский, д. 26, корп. 1, лит. А, пом. 37Н, комн. 3%info@Lenfinans.ru; https://lenfinans.ru/%тел.: 89045132544, 88126471230%7814776356.0%1207800067331.0%20-031-40-009642%29.09.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ИРКОМ»%ООО МКК «ИРКОМ»%664011, Иркутская область, г.о. город Иркутск, г. Иркутск, ул. Чехова, д. 19, оф.512%irkom20@bk.ru; migzaim24.ru%тел.: 88001003700, 88001003700%3808200398.0%1173850023423.0%20-041-25-009643%22.10.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ФинтехПартнер»%ООО МКК «ФинтехПартнер»%630090, Новосибирская область, г.о. город Новосибирск, г. Новосибирск, ул. Николаева, д. 12, эт. 3, рабочее место 21%974mav@gmail.com; -%тел.: 89658200986%5406807066.0%1205400032001.0%20-041-50-009645%10.11.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «АНК Финанс»%ООО МКК «АНК Финанс»%640018, Курганская область, г. Курган, ул. Пичугина, д. 21/1, оф. 7%Fin-ank@yandex.ru, fin-ava@yandex.ru; https://ankfinans.ru/%тел.: 83522229242%4501195654.0%1144501004670.0%20-034-37-009646%12.11.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
автономная некоммерческая организация «Красноярский краевой центр развития бизнеса и микрокредитная компания»%АНО «ККЦРБ МКК»%660016, Красноярский край, г.о. город Красноярск, г. Красноярск, ул. Александра Матросова, зд. 2, пом. 47%info@mb24.ru; https://мойбизнес-24.рф%тел.: 83912054432%2464154029.0%1202400026597.0%20-041-04-009648%17.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «УРАЛСИБ Финанс»%ООО МКК «УРАЛСИБ Финанс»%г. Москва, ул. Ефремова, д. 8, эт. 9, ком. 1%-; https://uralsibfinance.ru%тел.: 84956268585%9704026957.0%1207700285506.0%20-030-45-009649%17.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «АРКТАР-ФИНАНС»%ООО МКК «АРКТАР-ФИНАНС»%430030, Республика Мордовия, г.о. Саранск, г. Саранск, ул. Васенко, д. 15, оф. 405%arktar-fin@dengiaktiv.ru; www.arktar.ru%тел.: 89375131393%1327035885.0%1201300001737.0%20-033-89-009650%22.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Гаманок»%ООО МКК «Гаманок»%664011, Иркутская область, г. г. Иркутск, ул. Чехова, д. 17, эт. 1, оф. 20%ooomkkreshenie@mail.ru; положительноерешение.рф%тел.: 89834073652%3808269583.0%1193850026512.0%20-041-25-009655%29.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
общество с ограниченной ответственностью Микрокредитная компания «ВСЕГДАЗАЕМ»%ООО МКК «ВСЕГДАЗАЕМ»%410052, Саратовская область, г. Саратов, пр-т им. 50 лет Октября, д. 132А, оф. 43В%info@VsegdaZaem.ru, info@SovaZaem.ru; VsegdaZaem.ru, SovaZaem.ru%тел.: 88452398818, 88452338065%6453163773.0%1206400010717.0%20-033-63-009651%29.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ДорПрофЗайм»%ООО МКК «ДорПрофЗайм»%101000, г. Москва, пер. Подсосенский, д. 13, пом. 1/К 5/ОФ 55%info@dorzaim.ru; -%тел.: 89260908804%9709063230.0%1207700235863.0%20-030-45-009653%29.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «АР-Финанс»%ООО МКК «АР-Финанс»%423822, Республика Татарстан (Татарстан), г. Набережные Челны, пр-т Чулман, д. 22, кв. 246%-; -%тел.: -%1650391219.0%1201600036175.0%20-033-92-009656%29.12.2020%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
общество с ограниченной ответственностью Микрокредитная компания «ДНС»%ООО МКК «ДНС»%394018, Воронежская область, г.о. город Воронеж, г. Воронеж, ул. 9 Января, д. 36/1, оф. 61, пом. 1%mkk.dns@bk.ru, office@dns-finance.ru; http://dns-finance.ru/%тел.: 89601178460, 88007002084%3662285353.0%1203600018423.0%21-030-20-009658%29.01.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Польза»%ООО МКК «Польза»%630105, Новосибирская область, г. Новосибирск, ул. Кропоткина, д. 124, кв. 4%mkklovimani@yandex.ru; www.lovimani.ru%тел.: -%5402061108.0%1205400026810.0%21-041-50-009660%29.01.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «КЭШМАГНИТ»%ООО МКК «КЭШМАГНИТ»%630047, Новосибирская область, г.о. город Новосибирск, г. Новосибирск, ул. Светлановская, зд. 50, к. 8, оф. 27%info@cashmagnit.ru; https://cashmagnit.ru%тел.: 84957400805%5406808020.0%1205400040757.0%21-041-50-009659%29.01.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Парис»%ООО МКК «Парис»%305019, Курская область, г.о. город Курск, г. Курск, ул. Стрелецкая Набережная, д. 47, оф. 2%kurskcmk@gmail.com; -%тел.: 89606984888%4632267694.0%1204600005829.0%21-030-38-009662%09.03.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Малина мани»%ООО МКК «Малина мани»%665708, Иркутская область, жилой район Центральный, г. Братск, пр-т Ленина, д. 19, кв. 39%lutsenkovera001@gmail.com; dobro-kassa.ru%тел.: 89500598208%3804114243.0%1203800020060.0%21-041-25-009662%09.03.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Капиталина»%ООО МКК «Капиталина»%420032, Республика Татарстан (Татарстан), г.о город Казань, г. Казань, ул. Лукницкого, зд. 2, оф. 713%info@capitalina.ru; https://capitalina.ru/%тел.: 88006008280%1656117090.0%1211600001821.0%21-033-92-009665%23.03.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Мультизайм»%ООО МКК «Мультизайм»%123317, г. Москва, ул. Антонова-Овсеенко, д. 15, стр, 3, эт. 1, пом. III, комн. 22, вн. тер. г. Муниципальный округ Пресненский%mzaym@internet.ru; -%тел.: 89035208803, 89852200237%9703024570.0%1217700000352.0%21-030-45-009664%23.03.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью МИКРОКРЕДИТНАЯ КОМПАНИЯ «РИВАДА»%ООО МКК «РИВАДА»%308009, Белгородская область, г.о. город Белгород, г. Белгород, пр-кт. Славы, д.40%dorina0707@rambler.ru; www.ривада.рф%тел.: 89803771038, 84722276694%3123471982.0%1203100012697.0%21-030-14-009666%07.04.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Финанс Контакт»%ООО «Микрокредитная компания «Финанс Контакт»%123290, Город Москва, вн. тер. г. муниципальный округ Хорошевский, туп 1-й Магистральный, д. 5А, эт/ком 3/28А%mkk.alatyr@gmail.com; finanskontakt.ru%тел.: +78003337858%6318061870.0%1216300004800.0%21-033-36-009667%12.04.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Частная Кредитная Компания»%ООО МКК «Частная Кредитная Компания»%107078, вн. тер. г. Муниципальный округ Красносельский, г. Москва, пер. Докучаев, д. 2, стр. 3, пом. 48%chastnaya@internet.ru; -%тел.: 89166426464%7708392171.0%1207700461902.0%21-030-45-009671%21.04.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Северная Пальмира»%ООО МКК «Северная Пальмира»%195221, Город Санкт-Петербург, вн.тер. г. муниципальный округ Финляндский округ, пр-кт. Металлистов, д. 75, лит. А, кв. 12%palmira@internet.ru; -%тел.: 89110847270%7805772796.0%1207800157465.0%21-031-40-009674%28.04.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Фордевинд Инвест»%ООО МКК «Фордевинд Инвест»%119034, г. Москва, вн.тер.г. Муниципальный округ Хамовники, пер. Турчанинов, д. 6, стр. 2, этаж/помещ. 2/I, комн. 24Б%a.mazur@fdw.ru; -%тел.: 84954775136%9704050364.0%1217700081103.0%21-030-45-009675%28.04.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Забирай»%ООО МКК «Забирай»%620014, Свердловская область, г.о. город Екатеринбург, г. Екатеринбург, ул. Чернышевского, стр. 7, оф. 520%info@zabiray.ru; www.zabiray.ru%тел.: 83433438910%6685183681.0%1216600009482.0%21-034-65-009676%13.05.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Озон Кредит»%ООО МКК «Озон Кредит»%123112, вн.тер.г. Муниципальный округ Пресненский, г. Москва, наб. Пресненская, д. 10, пом./эт. I/42, ком. 2%mkk@ozon.ru; ozon-credit.ru%тел.: 89164910866%9703026898.0%1217700060820.0%21-030-45-009678%21.05.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Костеж Финанс»%ООО МКК «КФ»%199106, Город Санкт-Петербург, вн.тер.г. Муниципальный округ Гавань, линия 26-я В.О., д. 15, к. 2, литера А, пом. 65-Н, пом. 28 оф. 5.15%mcckostezh@mail.ru; -%тел.: 89119224177%7801692268.0%1207800170588.0%21-031-40-009680%24.05.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Онлайнер»%ООО МКК «Онлайнер»%630102, Новосибирская область, г.о. город Новосибирск, г. Новосибирск, ул. Кирова, д. 48, оф. 601/2%support@caranga.ru; www.caranga.ru%тел.: 83832078880%5405060085.0%1205400057521.0%21-041-50-009681%24.05.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ЮнионФинКом»%ООО МКК «ЮнионФинКом»%432071, Ульяновская область, г. Ульяновск, ул. Радищева, д. 53, оф. 41%yunionfinkom@dengiaktiv.ru; YUNIONFINKOM.RU%тел.: 89370313516%7325169980.0%1207300006495.0%21-033-73-009682%02.06.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «ХУРМА»%ООО МКК «ХУРМА»%123376, Город Москва, вн.тер.г. муниципальный округ Пресненский, пер. Большой Трёхгорный, д. 15, стр. 1, ком. 5Б%mkk_hurma@mail.ru; -%тел.: 89628990616, 89123374729%7726465048.0%1207700185153.0%21-030-45-009683%07.06.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ЕСП АвтоКэш»%ООО МКК «ЕСП АвтоКэш»%115054, г. Москва, вн.тер.г. Муниципальный округ Даниловский, ул. Дубининская, д. 57, стр. 2, пом. 5Т%info@esp-autocash.ru; http://esp-autocash.ru%тел.: 84950327299%7725266466.0%1157746237472.0%21-030-45-009684%07.06.2021%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
