%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
"Акционерное общество ""Русский Стандарт Страхование"""%"АО ""Русский Стандарт Страхование"""%107061, Город Москва, г. Москва, вн. тер. г. муниципальный округ Преображенское, пл. Преображенская, д. 8, этаж/помещ./часть ком. 6/XLII/14%legal@rsinsurance.ru; info@rslife.ru; www.rsins.ru%тел.: 8 (495) 980-77-60%7703370086.0%1037703013688.0%СЖ № 3748%08.07.2021%Добровольное страхование жизни%Страхование жизни на случай смерти, дожития до определенного возраста или срока либо наступления иного события%%
%%%%%%%%%%Пенсионное страхование%%
%%%%%%%%%%Страхование жизни с условием периодических страховых выплат (ренты, аннуитетов) и (или) с участием страхователя в инвестиционном доходе страховщика%%
%%%%%%%СЛ № 3748%08.07.2021%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
"Акционерное общество ""Страховая группа АВАНГАРД - ГАРАНТ"""%"АО ""Страховая группа АВАНГАРД - ГАРАНТ"""%129090, Город Москва, г. Москва, переулок Грохольский, дом 29, корпус 1%insur@avangard.ru; www.avangard-garant.ru%тел.: 8 (495) 737-73-73, 8 (495) 980-98-50 доб 2247; факс: 8 (495) 737-73-73,  8 (495)  980-98-50 доб 2879%7708020007.0%1037739503548.0%СЛ № 0796%13.07.2015%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 0796%13.07.2015%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
"Акционерное общество ""Страховая компания ""ПАРИ"""%"АО ""СК ""ПАРИ"""%127015, Город Москва, г. Москва, улица Расковой, дом 34, строение 14%ic@skpari.ru; www.skpari.ru%тел.: +7(495) 721-12-21, +7(495) 994-44-54; факс: +7(495) 788-57-20%7704041020.0%1027739089905.0%СЛ № 0915%03.07.2015%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 0915%03.07.2015%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
%%%%%%%ОС № 0915 - 03%03.07.2015%Обязательное страхование гражданской ответственности владельцев транспортных средств%Обязательное страхование гражданской ответственности владельцев транспортных средств%%
%%%%%%%ОС № 0915 - 04%03.07.2015%Обязательное страхование гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте%Обязательное страхование гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте%%
%%%%%%%ОС № 0915 - 05%03.07.2015%Обязательное страхование гражданской ответственности перевозчика за причинение при перевозках вреда жизни, здоровью, имуществу пассажиров%Обязательное страхование гражданской ответственности перевозчика за причинение при перевозках вреда жизни, здоровью, имуществу пассажиров%%
"Акционерное общество Страховая компания ""БАСК"""%"АО СК ""БАСК"""%652600, Кемеровская область - Кузбасс, г. Белово, переулок Цинкзаводской, дом 8 А%central.offce@icbask.com; www.icbask.ru%тел.: 8 (38452) 2-22-17; факс: 8 (38452) 2-11-30%4202000716.0%1024200540704.0%СЛ № 0518%25.09.2018%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 0518%25.09.2018%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
%%%%%%%ОС № 0518 - 03%25.09.2018%Обязательное страхование гражданской ответственности владельцев транспортных средств%Обязательное страхование гражданской ответственности владельцев транспортных средств%%
%%%%%%%ОС № 0518 - 04%25.09.2018%Обязательное страхование гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте%Обязательное страхование гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте%%
Общество с ограниченной ответственностью «Совкомбанк страхование жизни»%ООО «Совкомбанк страхование жизни»%125284, Город Москва, г. Москва, вн.тер.г. муниципальный округ Беговой, пр-кт Ленинградский, д. 35, стр. 1, этаж/помещ. 3/I, часть комн. 48%feedback@sovcomlife.ru; https://sovcomlife.ru%тел.: 8 800-510-3-510, 8 495 937-59-95%7702639270.0%5077746690511.0%СЖ № 4105%14.06.2022%Добровольное страхование жизни%Страхование жизни на случай смерти, дожития до определенного возраста или срока либо наступления иного события%%
%%%%%%%%%%Пенсионное страхование%%
%%%%%%%%%%Страхование жизни с условием периодических страховых выплат (ренты, аннуитетов) и (или) с участием страхователя в инвестиционном доходе страховщика%%
%%%%%%%СЛ № 4105%14.06.2022%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
"Общество с ограниченной ответственностью ""Страховая Компания ""Ойлер Гермес Ру"""%"ООО ""СК ""Ойлер Гермес Ру"""%115184, Город Москва, г. Москва, наб. Озерковская, д. 30, эт/пом/ком 3/VII/5%info.ru@eulerhermes.com; https://www.eulerhermes.com/ru_RU.html%тел.: 84959812833%7706767530.0%5117746060735.0%СИ № 4293%18.05.2023%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
"Общество с ограниченной ответственностью ""Вита-страхование"""%"ООО ""Вита-страхование"""%628404, Ханты-Мансийский автономный округ - Югра, г.о. город Сургут, г. Сургут, ул Нефтяников, д. 7%mail@vitains.ru; www.vitains.ru%тел.: 8 (3462) 36-00-20; факс: 8 (3462) 36-00-20%7727257435.0%1037727041582.0%СЛ № 3826%24.03.2021%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СЖ № 3826%24.03.2021%Добровольное страхование жизни%Страхование жизни на случай смерти, дожития до определенного возраста или срока либо наступления иного события%%
%%%%%%%%%%Пенсионное страхование%%
%%%%%%%%%%Страхование жизни с условием периодических страховых выплат (ренты, аннуитетов) и (или) с участием страхователя в инвестиционном доходе страховщика%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""УРАЛСИБ СТРАХОВАНИЕ"""%"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ"""%117342, Город Москва, г. Москва, улица Профсоюзная, дом 65, корпус 1, этаж 15, пом. 1517%in@uralsibins.ru; http://www.uralsibins.ru%тел.: 8 (495) 784-77-55, 8 800 234-77-55; факс: 8 (495) 737-00-44%7606001534.0%1027739608005.0%СЛ № 0667%09.07.2020%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 0667%09.07.2020%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
"Общество с ограниченной ответственностью ""Страховая компания ""АК БАРС-Мед"""%"ООО ""СК ""АК БАРС-Мед"""%420124, Республика Татарстан (Татарстан), г. Казань, улица Меридианная, дом 1, корпус А, офис 85%secretar@akbarsmed.ru; http://акбарсмед.рф/, https://www.akbarsmed.ru/%тел.: 8 (843) 524-96-00, 8 (800) 500-03-03; факс: 8 (843) 524-96-29%1657049646.0%1041625409033.0%СЛ № 3943%24.06.2019%Добровольное личное страхование, за исключением добровольного страхования жизни%Медицинское страхование%%
"Акционерное общество Страховая компания ""УРАЛСИБ Жизнь"""%"АО ""УРАЛСИБ Жизнь"""%117342, Город Москва, г. Москва, улица Профсоюзная, дом 65, корпус 1%inslife@uralsibins.ru; http://uralsib-life.ru%тел.: +7 (495) 232-92-02, 8 800 234-92-02%7728534829.0%1047797041423.0%СЖ № 3987%20.07.2016%Добровольное страхование жизни%Страхование жизни на случай смерти, дожития до определенного возраста или срока либо наступления иного события%%
%%%%%%%%%%Пенсионное страхование%%
%%%%%%%%%%Страхование жизни с условием периодических страховых выплат (ренты, аннуитетов) и (или) с участием страхователя в инвестиционном доходе страховщика%%
%%%%%%%СЛ № 3987%20.07.2016%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
"Общество с ограниченной ответственностью ""Страховая Компания Чабб Жизнь"""%"ООО ""СК Чабб Жизнь"""%119435, Город Москва, г. Москва, вн. тер. г. муниципальный округ Хамовники, наб. Саввинская, д. 23, стр. 1%Elena.Nikolaeva@chubb-insurance.ru; Irina.Isaeva@chubb-insurance.ru; http://life.chubb-insurance.ru%тел.: (495) 589-22-33%7704798036.0%5117746040385.0%СЖ № 3998%28.09.2022%Добровольное страхование жизни%Страхование жизни на случай смерти, дожития до определенного возраста или срока либо наступления иного события%%
%%%%%%%%%%Пенсионное страхование%%
%%%%%%%%%%Страхование жизни с условием периодических страховых выплат (ренты, аннуитетов) и (или) с участием страхователя в инвестиционном доходе страховщика%%
%%%%%%%СЛ № 3998%28.09.2022%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
"Акционерное общество ""Московская акционерная страховая компания"""%"АО ""МАКС"""%115184, Город Москва, г. Москва, улица Ордынка М., дом 50%info@makc.ru; www.makc.ru%тел.: 8 (495) 730-11-01, 8 (495) 276-00-10%7709031643.0%1027739099629.0%ОС № 1427 - 05%18.06.2018%Обязательное страхование гражданской ответственности перевозчика за причинение при перевозках вреда жизни, здоровью, имуществу пассажиров%Обязательное страхование гражданской ответственности перевозчика за причинение при перевозках вреда жизни, здоровью, имуществу пассажиров%%
%%%%%%%ОС № 1427 - 04%18.06.2018%Обязательное страхование гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте%Обязательное страхование гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте%%
%%%%%%%ОС № 1427 - 03%18.06.2018%Обязательное страхование гражданской ответственности владельцев транспортных средств%Обязательное страхование гражданской ответственности владельцев транспортных средств%%
%%%%%%%СЛ № 1427%18.06.2018%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 1427%18.06.2018%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
%%%%%%%ОС № 1427 - 02%28.11.2019%Обязательное государственное страхование жизни и здоровья военнослужащих в соответствии с федеральным законом от 28.03.1998 № 52-ФЗ%Обязательное государственное страхование жизни и здоровья военнослужащих, граждан, призванных на военные сборы, лиц рядового и начальствующего состава органов внутренних дел Российской Федерации, Государственной противопожарной службы, сотрудников учреждений и органов уголовно-исполнительной системы%%
"Страховое акционерное общество ""ЛЕКСГАРАНТ"""%"САО ""ЛЕКСГАРАНТ"""%101000, Город Москва, г. Москва, переулок Златоустинский М., дом 10, строение 2%mail@lexgarant.ru; www.lexgarant.ru%тел.: 8 (495) 621-98-11, 8 (495) 933-15-15; факс: 8 (495) 621-23-01%7707086608.0%1037739019911.0%СЛ № 0348%12.10.2015%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 0348%12.10.2015%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис"""%"ООО ""СК ""Капитал-полис"""%190013, Город Санкт-Петербург, г. Санкт-Петербург, проспект Московский, дом 22, лит. З, кабинет № 516%spb@capitalpolis.ru; https://capitalpolis.ru/%тел.: +7 (812) 320-65-34, +7 (800) 555-48-24%7838066700.0%1177847090057.0%СИ № 1336%13.04.2018%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств воздушного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств водного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности владельцев средств железнодорожного транспорта%%
%%%%%%%%%%Страхование гражданской ответственности организаций, эксплуатирующих опасные объекты%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда вследствие недостатков товаров, работ, услуг%%
%%%%%%%%%%Страхование гражданской ответственности за причинение вреда третьим лицам%%
%%%%%%%%%%Страхование гражданской ответственности за неисполнение или ненадлежащее исполнение обязательств по договору%%
%%%%%%%%%%Страхование предпринимательских рисков%%
%%%%%%%%%%Страхование финансовых рисков%%
%%%%%%%СЛ № 1336%13.04.2018%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
"Страховое Акционерное Общество ""Геополис"""%"САО ""ГЕОПОЛИС"""%119017, Город Москва, г. Москва, переулок Толмачевский М., дом 10%info@geopolis.ru; www.geopolis.ru%тел.: 8 (495) 223-33-63; факс: 8 (499) 678-27-20%7704059892.0%1027739802683.0%СЖ № 0448%02.09.2015%Добровольное страхование жизни%Страхование жизни на случай смерти, дожития до определенного возраста или срока либо наступления иного события%%
%%%%%%%%%%Пенсионное страхование%%
%%%%%%%%%%Страхование жизни с условием периодических страховых выплат (ренты, аннуитетов) и (или) с участием страхователя в инвестиционном доходе страховщика%%
%%%%%%%СЛ № 0448%02.09.2015%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
"Акционерное общество ""АльфаСтрахование"""%"АО ""АльфаСтрахование"""%115162, Город Москва, г. Москва, улица Шаболовка, дом 31, стр. Б%alfastrah@alfastrah.ru; www.alfastrah.ru%тел.: 8 (495) 788-09-99%7713056834.0%1027739431730.0%СЛ № 2239%13.11.2017%Добровольное личное страхование, за исключением добровольного страхования жизни%Страхование от несчастных случаев и болезней%%
%%%%%%%%%%Медицинское страхование%%
%%%%%%%СИ № 2239%13.11.2017%Добровольное имущественное страхование%Страхование средств наземного транспорта (за исключением средств железнодорожного транспорта)%%
%%%%%%%%%%Страхование средств железнодорожного транспорта%%
%%%%%%%%%%Страхование средств воздушного транспорта%%
%%%%%%%%%%Страхование средств водного транспорта%%
%%%%%%%%%%Страхование грузов%%
%%%%%%%%%%Сельскохозяйственное страхование (страхование урожая, сельскохозяйственных культур, многолетних насаждений, животных)%%
%%%%%%%%%%Страхование имущества юридических лиц, за исключением транспортных средств и сельскохозяйственного страхования%%
%%%%%%%%%%Страхование имущества граждан, за исключением транспортных средств%%
%%%%%%%%%%Страхование гражданской ответственности владельцев автотранспортных средств%%
